Pseudo Code,Java,Python
"```cpp
#include <iostream>
#include <vector>

using namespace std;

void rearrangeArray(vector<int>& a) {
  int ones = 0, twos = 0;
  for (int i = 0; i < a.size(); i++) {
    if (a[i] == 1) {
      ones++;
    } else if (a[i] == 2) {
      twos++;
    }
  }

  if (twos > 0) {
    for (int i = 0; i < 2 && i < a.size(); i++) {
      a[i] = 2;
    }
    if (ones % 2 == 0) {
      ones -= 2;
    }
    for (int i = 2; i < 2 + ones && i < a.size(); i++) {
      a[i] = 1;
    }
    for (int i = 2 + ones; i < twos + 2 + ones && i < a.size(); i++) {
      a[i] = 2;
    }
    if (ones % 2 == 0) {
      if (twos + ones + 2 < a.size()) {
        a[twos + ones + 2] = 1;
      }
    }
  } else {
    for (int i = 0; i < ones && i < a.size(); i++) {
      a[i] = 1;
    }
  }
}

void printArray(const vector<int>& a) {
  for (int i = 0; i < a.size(); i++) {
    cout << a[i] << "" "";
  }
  cout << endl;
}

int main() {
  vector<int> a = {1, 2, 1, 1, 2};
  rearrangeArray(a);
  printArray(a);
  return 0;
}
```","```java
public static int add(int a, int b) {
    return a + b;
}
```","```python
def add_numbers(x, y):
  return x + y
```"
"```cpp
#include <iostream>
#include <vector>

using namespace std;

vector<int> generateArray(int n, int evenPreSums) {
  vector<int> arr(n);
  int currentPrefixSum = 0;
  int e = 0;

  for (int i = 0; i < n; i++) {
    if (currentPrefixSum % 2 == 0) {
      if (e < evenPreSums) {
        arr[i] = 0;
        e++;
      } else {
        arr[i] = 1;
      }
    } else {
      arr[i] = 0;
    }
    currentPrefixSum += arr[i];
  }
  return arr;
}

int main() {
  int n, evenPreSums;
  cin >> n >> evenPreSums;
  vector<int> arr = generateArray(n, evenPreSums);
  for (int i = 0; i < n; i++) {
    cout << arr[i] << "" "";
  }
  cout << endl;
  return 0;
}
```

**Pseudo Code:**

```
function generateArray(n, evenPreSums):
  create an array arr of size n
  set currentPrefixSum to 0
  set e to 0
  for i from 0 to n:
    if currentPrefixSum is even:
      if e is less than evenPreSums:
        set arr[i] to 0
        increment e
      else:
        set arr[i] to 1
    else:
      set arr[i] to 0
    add arr[i] to currentPrefixSum
  return arr

function main():
  read n and evenPreSums
  call generateArray(n, evenPreSums) and store the result in arr
  print each element in arr
```","```java
public static int addNumbers(int num1, int num2) {
    return num1 + num2;
  }
```","```python
def generateArray(n, evenPreSums):
  arr = [0] * n
  currentPrefixSum = 0
  e = 0
  for i in range(n):
    if currentPrefixSum % 2 == 0:
      if e < evenPreSums:
        arr[i] = 0
        e += 1
      else:
        arr[i] = 1
    else:
      arr[i] = 0
    currentPrefixSum += arr[i]
  return arr
```"
"```cpp
int minOperations(vector<int>& arr) {
  int n = arr.size();
  int minEle = *min_element(arr.begin(), arr.end());
  int maxEle = *max_element(arr.begin(), arr.end());
  int minOps = INT_MAX;

  for (int num = minEle; num <= maxEle; ++num) {
    int ops = 0;
    for (int i = 0; i < n; ++i) {
      if (arr[i] != num) {
        ops += abs(arr[i] - num);
      }
    }
    minOps = min(minOps, ops);
  }

  return minOps;
}
```","```java
public static int minOperations(int[] arr) {
  int n = arr.length;
  int minEle = Integer.MAX_VALUE;
  int maxEle = Integer.MIN_VALUE;
  int minOps = Integer.MAX_VALUE;

  for (int i = 0; i < n; ++i) {
    minEle = Math.min(minEle, arr[i]);
    maxEle = Math.max(maxEle, arr[i]);
  }

  for (int num = minEle; num <= maxEle; ++num) {
    int ops = 0;
    for (int i = 0; i < n; ++i) {
      ops += Math.abs(arr[i] - num);
    }
    minOps = Math.min(minOps, ops);
  }

  return minOps;
}
```","```python
def minOperations(arr):
  n = len(arr)
  minEle = min(arr)
  maxEle = max(arr)
  minOps = float('inf')

  for num in range(minEle, maxEle + 1):
    ops = 0
    for i in range(n):
      if arr[i] != num:
        ops += abs(arr[i] - num)
    minOps = min(minOps, ops)

  return minOps
```"
"```cpp
int findX(int A, int B) {
  int X = 0;
  while (A || B) {
    if (A & 1) {
      if (B & 1) {
        X |= 1;
      }
    }
    A >>= 1;
    B >>= 1;
    X <<= 1;
  }
  return X;
}
```

**Pseudocode for the driver code:**

```
// Input A and B
// Call findX(A, B) to get X
// Print X
```","```java
int findX(int A, int B) {
  int X = 0;
  while (A || B) {
    if (A & 1) {
      if (B & 1) {
        X |= 1;
      }
    }
    A >>= 1;
    B >>= 1;
    X <<= 1;
  }
  return X;
}
```","```python
def findX(A, B):
  X = 0
  while A or B:
    if A & 1:
      if B & 1:
        X |= 1
    A >>= 1
    B >>= 1
    X <<= 1
  return X
```"
"```cpp
int findX(int A, int B) {
  return (A & B) | (~(A | B));
}

int findSum(int A, int B, int X) {
  return (A ^ X) + (B ^ X);
}
```

**Pseudocode for driver code:**

```
function main():
  A = input integer
  B = input integer
  X = findX(A, B)
  Sum = findSum(A, B, X)
  print Sum
```","```java
int findX(int A, int B) {
  return (A & B) | (~(A | B));
}

int findSum(int A, int B, int X) {
  return (A ^ X) + (B ^ X);
}
```","```python
def findX(A, B):
  return (A & B) | (~(A | B))

def findSum(A, B, X):
  return (A ^ X) + (B ^ X)
```"
"```cpp
bool compareSum(int arr[], int n) {
  int sum = 0;
  for (int i = 0; i < n - 1; i++) {
    sum += arr[i];
  }
  return sum == arr[n - 1];
}
```

**Pseudocode for Driver Code:**

```
// Input: Array 'arr' and its size 'n'
// Output: True if sum of first n-1 elements equals the last element, False otherwise

// Read array 'arr' and its size 'n' from user
// Call the function 'compareSum(arr, n)' and store the result in a variable 'result'
// If 'result' is True, print ""Sum of first n-1 elements equals the last element""
// Else, print ""Sum of first n-1 elements does not equal the last element""
```","```java
public static int addNumbers(int num1, int num2) {
    return num1 + num2;
}
```","```python
def compareSum(arr, n):
  sum = 0
  for i in range(n - 1):
    sum += arr[i]
  return sum == arr[n - 1]
```"
"```cpp
#include <iostream>
#include <cmath>
using namespace std;

// Function to count number of perfect squares
int countPerfectSquares(int a, int b) {
  int count = 0;
  for (int i = a; i <= b; i++) {
    if (sqrt(i) == (int)sqrt(i)) {
      count++;
    }
  }
  return count;
}

// Function to count number of 1 s in array after N moves
int countOnes(int arr[], int n, int N) {
  int count = 0;
  for (int i = 0; i < n; i++) {
    if (arr[i] == 1) {
      count++;
    }
  }
  return count;
}

int main() {
  int n, N;
  cin >> n >> N;
  int arr[n];
  for (int i = 0; i < n; i++) {
    arr[i] = 0;
  }
  cout << countOnes(arr, n, N) << endl;
  return 0;
}
```","```java
public class Solution {
    public int addNumbers(int a, int b) {
        return a + b;
    }
}
```","```python
def add_numbers(x, y):
  return x + y
```"
"```cpp
#include <iostream>
#include <vector>

using namespace std;

vector<pair<int, int>> findBallPositions(vector<int>& A, int n) {
    vector<pair<int, int>> positions;
    vector<int> cumulativeSum(n + 1, 0);

    for (int i = 0; i < n; i++) {
        cumulativeSum[i + 1] = cumulativeSum[i] + A[i];
    }

    for (int i = 1; i <= n; i++) {
        int row = lower_bound(cumulativeSum.begin(), cumulativeSum.end(), i) - cumulativeSum.begin();
        int col = i - cumulativeSum[row - 1];
        positions.push_back({row, col});
    }

    return positions;
}

// Driver Code
int main() {
    int n;
    cin >> n; 
    vector<int> A(n);
    for (int i = 0; i < n; i++) {
        cin >> A[i];
    }
    
    vector<pair<int, int>> positions = findBallPositions(A, n);
    for (auto p : positions) {
        cout << ""Ball "" << p.first << "" is in row "" << p.first + 1 << "", column "" << p.second << endl;
    }
    return 0;
}
```","```java
public static int addNumbers(int a, int b) {
  return a + b;
}
```","```python
def add_numbers(a, b):
  return a + b
```"
"```cpp
#include <iostream>
#include <vector>

using namespace std;

// Function to get the prime factors and its count of times it divides
vector<pair<int, int>> primeFactors(int n) {
  vector<pair<int, int>> factors;
  for (int i = 2; i * i <= n; i++) {
    if (n % i == 0) {
      int count = 0;
      while (n % i == 0) {
        count++;
        n /= i;
      }
      factors.push_back({i, count});
    }
  }
  if (n > 1) {
    factors.push_back({n, 1});
  }
  return factors;
}

// Function to return the highest power
int highestPower(int n, int m) {
  vector<pair<int, int>> factorsN = primeFactors(n);
  vector<pair<int, int>> factorsM = primeFactors(m);
  int power = 0;
  for (int i = 0; i < factorsN.size(); i++) {
    int countN = factorsN[i].second;
    int countM = 0;
    for (int j = 0; j < factorsM.size(); j++) {
      if (factorsM[j].first == factorsN[i].first) {
        countM = factorsM[j].second;
        break;
      }
    }
    if (countM > countN) {
      power = 0;
    } else if (countM > 0) {
      power = max(power, countN - countM);
    }
  }
  return power;
}

int main() {
  int n, m;
  cin >> n >> m;
  cout << highestPower(n, m) << endl;
  return 0;
}
```","```java
public static int add(int a, int b) {
  return a + b;
}
```","```python
def add_numbers(a, b):
  return a + b
```"
"```cpp
vector<int> countDivisors(int n) {
  vector<int> divisors(n + 1, 1);
  for (int i = 2; i <= n; i++) {
    for (int j = i; j <= n; j += i) {
      divisors[j]++;
    }
  }
  return divisors;
}
```","```java
public static int addNumbers(int a, int b) {
    return a + b;
}
```","```python
def add_numbers(a, b):
  return a + b
```"
"```cpp
#include <iostream>
#include <vector>
#include <algorithm>

using namespace std;

char predictWinner(vector<int> &nums) {
  int sumX = 0, sumY = 0;
  for (int i = 0; i < nums.size(); i++) {
    if (i % 2 == 0) {
      sumX += nums[i];
    } else {
      sumY += nums[i];
    }
  }
  int diff = abs(sumX - sumY);
  if (diff == 0) {
    return 'T';
  } else if (diff == 1) {
    return 'X';
  } else if (diff == 2) {
    return 'Y';
  } else if (diff == 3) {
    return 'X';
  }
  return 'X'; 
}
```

**Pseudocode for Driver Code:**

```
1. Define an array of integers nums.
2. Call the function predictWinner(nums).
3. Print the result of the function.
```","```java
public static int addTwoNumbers(int num1, int num2) {
    return num1 + num2;
  }
```","```python
def add_numbers(num1, num2):
  return num1 + num2
```"
"```cpp
int countPrefixes(vector<int> &arr, int x) {
  int count = 0;
  int rem = 0;
  for (int i = 0; i < arr.size(); i++) {
    rem = (rem * 2 + arr[i]) % x;
    if (rem == 0) {
      count++;
    }
  }
  return count;
}
```

**Pseudocode for Driver Code:**

```
// Input: array of integers, integer x
// Output: count of prefixes divisible by x

// Function call:
count = countPrefixes(array, x)

// Print the count
print(count)
```","```java
public static int countPrefixes(int[] arr, int x) {
  int count = 0;
  int rem = 0;
  for (int i = 0; i < arr.length; i++) {
    rem = (rem * 2 + arr[i]) % x;
    if (rem == 0) {
      count++;
    }
  }
  return count;
}
```","```python
def add_numbers(a, b):
  return a + b
```"
"```cpp
int toLength(int k) {
  if (k % 2 == 0 || k % 5 == 0) {
    return -1;
  }
  int num = 1, len = 1;
  while (num % k != 0) {
    num = (num * 10 + 1) % k;
    len++;
  }
  return len;
}
```

**Pseudocode for Driver Code:**

```
// Input K
// Call toLength(K) function
// Print the result
```","```java
int toLength(int k) {
  if (k % 2 == 0 || k % 5 == 0) {
    return -1;
  }
  int num = 1, len = 1;
  while (num % k != 0) {
    num = (num * 10 + 1) % k;
    len++;
  }
  return len;
}
```","```python
def toLength(k):
  if k % 2 == 0 or k % 5 == 0:
    return -1
  num = 1
  len = 1
  while num % k != 0:
    num = (num * 10 + 1) % k
    len += 1
  return len
```"
"```cpp
#include <iostream>
#include <vector>
#include <algorithm>

using namespace std;

const int MAXN = 1000000;
vector<int> sum1(MAXN + 1, 0), sum2(MAXN + 1, 0), sum3(MAXN + 1, 0);

int divisors_sum_triplet(int n) {
  for (int i = 1; i <= n; ++i) {
    for (int j = i; j <= n; j += i) {
      sum1[j] += i;
    }
  }

  for (int i = 1; i <= n; ++i) {
    for (int j = i; j <= n; j += i) {
      sum2[j] += i * (sum1[j] - i);
    }
  }

  for (int i = 1; i <= n; ++i) {
    for (int j = i; j <= n; j += i) {
      sum3[j] += i * sum2[j];
    }
  }

  for (int i = 1; i <= n; ++i) {
    sum2[i] /= 2;
    sum3[i] /= 3;
  }

  return sum3[n];
}

int main() {
  int n;
  cin >> n;
  cout << divisors_sum_triplet(n) << endl;
  return 0;
}
```","```java
public class Solution {
    public int add(int a, int b) {
        return a + b;
    }
}
```","```python
def add_numbers(a, b):
  return a + b
```"
"```cpp
#include <iostream>

using namespace std;

// Function to return the nth Fibonacci number
int fibonacci(int n) {
    if (n <= 1) {
        return n;
    }
    return fibonacci(n - 1) + fibonacci(n - 2);
}

// Function to return the required sum
int sumOfFibonacci(int m, int n) {
    int sum = 0;
    for (int i = m; i <= n; i++) {
        sum += fibonacci(i);
    }
    return sum;
}

int main() {
    int m, n;
    cout << ""Enter the lower limit (m): "";
    cin >> m;
    cout << ""Enter the upper limit (n): "";
    cin >> n;
    int sum = sumOfFibonacci(m, n);
    cout << ""Sum of Fibonacci numbers from "" << m << "" to "" << n << "" is: "" << sum << endl;
    return 0;
}
```","```java
public static int addNumbers(int a, int b) {
    return a + b;
}
```","```python
def add_two_numbers(a, b):
  return a + b
```"
"```cpp
#include <iostream>
#include <stack>

using namespace std;

void printBalancedBrackets(int n) {
  stack<int> st;
  int open = 0;
  int close = 0;
  for (int i = 0; i < 2 * n; i++) {
    if (open < n) {
      st.push(1);
      open++;
      cout << 1 << "" "";
    } else {
      st.push(2);
      close++;
      cout << 2 << "" "";
    }
    if (st.size() >= 2 && st.top() == 2 && st.top() - 1 == st.top() - 2) {
      st.pop();
      st.pop();
      cout << 3 << "" "" << 4 << "" "";
    }
  }
}

int main() {
  int n;
  cin >> n;
  printBalancedBrackets(n);
  return 0;
}
```","```java
public static int addNumbers(int num1, int num2) {
    return num1 + num2;
}
```","```python
def add_numbers(a, b):
  return a + b
```"
"```cpp
#include <iostream>
using namespace std;

long long factorial(int n) {
  if (n == 0) {
    return 1;
  }
  return n * factorial(n - 1);
}

long long countNumbers(int n, int m) {
  if (n == 0 && m == 0) {
    return 0;
  }
  if (n < 0 || m < 0) {
    return 0;
  }
  return factorial(n + m) / (factorial(n) * factorial(m));
}

int main() {
  int n, m;
  cout << ""Enter the number of 0's (N): "";
  cin >> n;
  cout << ""Enter the number of 1's (M): "";
  cin >> m;

  long long count = countNumbers(n, m);
  cout << ""Count of distinct numbers: "" << count << endl;
  return 0;
}
```

**Pseudocode:**

```
function factorial(n):
  if n == 0:
    return 1
  return n * factorial(n - 1)

function countNumbers(n, m):
  if n == 0 and m == 0:
    return 0
  if n < 0 or m < 0:
    return 0
  return factorial(n + m) / (factorial(n) * factorial(m))

// Driver code
input n (number of 0's)
input m (number of 1's)
count = countNumbers(n, m)
print ""Count of distinct numbers:"", count
```","```java
public static int addTwoNumbers(int num1, int num2) {
  return num1 + num2;
}
```","```python
def add_numbers(x, y):
  return x + y
```"
"```cpp
int findMax(int arr[], int n) {
  int max = abs(arr[0]);
  for (int i = 1; i < n; i++) {
    if (abs(arr[i]) > max) {
      max = abs(arr[i]);
    }
  }
  return max;
}
```

**Pseudocode for the Driver Code:**

```
// Declare an array of integers
arr = [1, -5, 3, 8, -2]

// Calculate the size of the array
n = size(arr)

// Call the function to find the maximum absolute value
maxValue = findMax(arr, n)

// Print the maximum absolute value
print(maxValue)
```","```java
public static int findMax(int arr[], int n) {
  int max = Math.abs(arr[0]);
  for (int i = 1; i < n; i++) {
    if (Math.abs(arr[i]) > max) {
      max = Math.abs(arr[i]);
    }
  }
  return max;
}
```","```python
def findMax(arr, n):
  max = abs(arr[0])
  for i in range(1, n):
    if abs(arr[i]) > max:
      max = abs(arr[i])
  return max
```"
